source,target,edge_type,weight,count,containment_connectivity,cooccurrence_connectivity,structural_connectivity
Outpatient_high_complexity_procedures__Action:_Procedure_undertaken__Procedure_list__Procedure,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Pathological_(pTNM)__date_of_pathological_identification,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Pathological_(pTNM)__date_of_pathological_identification,Outpatient_high_complexity_procedures__Action:_Procedure_undertaken__Procedure_list__Procedure,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Action:_Procedure_undertaken__Procedure_list__Procedure,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__topography,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__topography,Outpatient_high_complexity_procedures__Action:_Procedure_undertaken__Procedure_list__Procedure,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__State,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__State,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__healthcare_unit,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__healthcare_unit,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__issue_date,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__issue_date,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__patient_age,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__patient_age,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__reason_for_encounter,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__reason_for_encounter,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy__date_of_beginning_of_chemotherapy,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy__date_of_beginning_of_chemotherapy,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy__duration_of_treatment,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy__duration_of_treatment,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy__schema,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy__schema,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge__Components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge__Components,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge__Components__date_of_discharge,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge__Components__date_of_discharge,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge__Components__reason_for_discharge,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge__Components__reason_for_discharge,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Associated_causes,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Associated_causes,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Invaded_regional_linphonodes,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Invaded_regional_linphonodes,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Problem,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Problem,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Secondary_Diagnosis,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Secondary_Diagnosis,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Clinical_(cTNM),cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Clinical_(cTNM),Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Clinical_(cTNM)__Clinical_staging,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Clinical_(cTNM)__Clinical_staging,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Pathological_(pTNM),cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Pathological_(pTNM),Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Pathological_(pTNM)__Histopathological_grading_(G),cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Pathological_(pTNM)__Histopathological_grading_(G),Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Pathological_(pTNM)__date_of_pathological_identification,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Pathological_(pTNM)__date_of_pathological_identification,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__topography,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__topography,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__State,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__State,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__healthcare_unit,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__healthcare_unit,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__issue_date,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__issue_date,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__patient_age,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__patient_age,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__reason_for_encounter,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__reason_for_encounter,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy__date_of_beginning_of_chemotherapy,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy__date_of_beginning_of_chemotherapy,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy__duration_of_treatment,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy__duration_of_treatment,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy__schema,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__chemotherapy__schema,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge__Components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge__Components,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge__Components__date_of_discharge,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge__Components__date_of_discharge,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge__Components__reason_for_discharge,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_Patient_discharge__Components__reason_for_discharge,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Associated_causes,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Associated_causes,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Invaded_regional_linphonodes,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Invaded_regional_linphonodes,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Problem,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Problem,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Secondary_Diagnosis,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Secondary_Diagnosis,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Clinical_(cTNM),cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Clinical_(cTNM),Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Clinical_(cTNM)__Clinical_staging,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Clinical_(cTNM)__Clinical_staging,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Pathological_(pTNM),cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Pathological_(pTNM),Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Pathological_(pTNM)__Histopathological_grading_(G),cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Pathological_(pTNM)__Histopathological_grading_(G),Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Pathological_(pTNM)__date_of_pathological_identification,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__Pathological_(pTNM)__date_of_pathological_identification,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__topography,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Evaluation:_Problem_Diagnosis__structure__Tumour_-_TNM_Cancer_staging__topography,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data,Outpatient_high_complexity_procedures__Admin_Entry:_HCPA__components__General_data__State,cooccurrence,0.3333333333333333,25,0.0,0.3333333333333333,0.3333333333333333
